product_id,creator_id,status,name,note,description_list,description_detail,search_word,free_area,del_flg,create_date,update_date
1862,1,1,絽色無地(紫・絽),,表は紫・裏は赤紫・江戸小紋の2重織になっています。歩くたびに裏の江戸小紋が見え隠れしておしゃれです。慶事にどうぞ。,"表は紫・裏は赤紫・江戸小紋の2重織になっています。歩くたびに裏の江戸小紋が見え隠れしておしゃれです。慶事にどうぞ。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1863,1,1,絽色無地(サーモンピンク・絽),,サ-モンピンクの色無地です。お茶会・結婚式等慶事にどうぞ。,"サ-モンピンクの色無地です。お茶会・結婚式等慶事にどうぞ。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1864,1,1,絽色無地(グレイ・絽),,グレイの絽色無地です。おしゃれな桔梗の帯を合わせてシックな装いです。帯を変えて慶弔両用としてお召しいただけます。,"グレイの絽色無地です。おしゃれな桔梗の帯を合わせてシックな装いです。帯を変えて慶弔両用としてお召しいただけます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1865,1,1,絽色無地(ブル-・絽),,ブル-の絽色無地です。帯を変えて慶弔両用としてお召しいただけます。,"ブル-の絽色無地です。帯を変えて慶弔両用としてお召しいただけます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1866,1,1,絽色無地(紫・経絽),,おしゃれな藤色の経絽の色無地です。この程度の色彩なら、黒共帯を合わせて、お通夜などの半喪の装いに。,"おしゃれな藤色の経絽の色無地です。この程度の色彩なら、黒共帯を合わせて、お通夜などの半喪の装いに。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1867,1,1,絽訪問着(ピンク・おしどり・流水),,サ-モンピンク地にくっきりと流水に浮かぶおしどりが描かれています。蛇篭に波頭の帯を合わせておとなの装いに。お茶会に映えることでしょう。,"サ-モンピンク地にくっきりと流水に浮かぶおしどりが描かれています。蛇篭に波頭の帯を合わせておとなの装いに。お茶会に映えることでしょう。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1868,1,1,絽縮緬訪問着(グレー・花篭),,上品なグレ-のぼかしに、控え目な花篭が楚々とした風情です。紫の秋草雪輪の紗袋帯を合わせて重厚感をプラスしました。結婚式やお茶会に。,"上品なグレ-のぼかしに、控え目な花篭が楚々とした風情です。紫の秋草雪輪の紗袋帯を合わせて重厚感をプラスしました。結婚式やお茶会に。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1869,1,1,絽訪問着(ピンク・菊),,風にそよぐ菊が静かな中にも動きを添えている、初々しい淡い桃色地の訪問着です。やさしい花柄の唐織の紗袋帯を合わせてみました。,"風にそよぐ菊が静かな中にも動きを添えている、初々しい淡い桃色地の訪問着です。やさしい花柄の唐織の紗袋帯を合わせてみました。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1870,1,1,絽訪問着(藍色・葦),,濃い藍色の地色は木陰の涼しさを感じさせます。水辺の植物、葦に小船の模様が夏ならではの趣です。豪華な丸に鳳凰紋の唐織紗袋帯を合わせて格調高い装いです。,"濃い藍色の地色は木陰の涼しさを感じさせます。水辺の植物、葦に小船の模様が夏ならではの趣です。豪華な丸に鳳凰紋の唐織紗袋帯を合わせて格調高い装いです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1871,1,1,絽訪問着(白藍色・花),,軽やかな流水にリズミカルな花のリ-スを配した上品な訪問着です。豪華な唐織の紗袋帯を合わせて、結婚式やお茶会に。,"軽やかな流水にリズミカルな花のリ-スを配した上品な訪問着です。豪華な唐織の紗袋帯を合わせて、結婚式やお茶会に。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1872,1,1,絽訪問着(ミントグリーン・百合),,パ-プルグレイからミントグリ-ンに変化するグラデェ-ションの地に、裾の草むらの上には百合をはじめとした夏の草花が涼しげです。白地の萩の紗袋帯をあわせました。,"パ-プルグレイからミントグリ-ンに変化するグラデェ-ションの地に、裾の草むらの上には百合をはじめとした夏の草花が涼しげです。白地の萩の紗袋帯をあわせました。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1873,1,1,絽留袖(牛車・松竹梅),,池や橋の水辺の庭園にお目出度いおしどり、松竹梅、牛車、扇面など吉祥模様で構成されている絽留袖です。留袖に合わせて帯は金地の波頭に葦の模様です。,"池や橋の水辺の庭園にお目出度いおしどり、松竹梅、牛車、扇面など吉祥模様で構成されている絽留袖です。留袖に合わせて帯は金地の波頭に葦の模様です。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1874,1,1,絽留袖(御所車・ぼたん),,緋扇にぼたんや御所車を配した腰高模様の絽留袖です。お若い方にも十分華やかです。,"緋扇にぼたんや御所車を配した腰高模様の絽留袖です。お若い方にも十分華やかです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1875,1,1,絽留袖(ぼたん・菊・鳳凰),,おめでたい牡丹や菊の花邑に羽を休める鳳凰。華やかな腰高模様はお祝いのお席で映えることでしょう。,"おめでたい牡丹や菊の花邑に羽を休める鳳凰。華やかな腰高模様はお祝いのお席で映えることでしょう。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1876,1,1,絽留袖(格天井),,落ち着いた格調高い格天井模様のミセスの正礼装です。新郎新婦のお母上様に格調高くお召し頂きたい絽留袖です。,"落ち着いた格調高い格天井模様のミセスの正礼装です。新郎新婦のお母上様に格調高くお召し頂きたい絽留袖です。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1877,1,1,絽訪問着(黒・雪輪),,市松の凝った生地の訪問着です。染め匹田で埋め尽くされた大胆な雪輪模様が斬新です。同系色の黒地の帯、白地に黒の秋草模様の帯揚げ、パールの帯留でコーディネ-トしました。,"市松の凝った生地の訪問着です。染め匹田で埋め尽くされた大胆な雪輪模様が斬新です。同系色の黒地の帯、白地に黒の秋草模様の帯揚げ、パールの帯留でコーディネ-トしました。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1878,1,1,絽訪問着(桃色・貝),,薄紫の裾から桃色のぼかしの生地に、貝模様に繊細な日本の花が控えめに描かれている楚々とした絽の訪問着です。帯は金の雪輪やエ霞に、萩、桔梗、菊、おみなえし等の秋の花模様の紗袋帯を合わせました。結婚式、お茶会などにお召しください。,"薄紫の裾から桃色のぼかしの生地に、貝模様に繊細な日本の花が控えめに描かれている楚々とした絽の訪問着です。帯は金の雪輪やエ霞に、萩、桔梗、菊、おみなえし等の秋の花模様の紗袋帯を合わせました。結婚式、お茶会などにお召しください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1879,1,1,絽縮緬訪問着(紫・蝶),,薄紫の絽縮緬の地に絞りと刺繍で表現された蝶の模様です。こげ茶に金の薄と源氏車が映える紗袋帯を合わせ、小物は白でおしゃれにまとめてみました。観劇やお食事会にいかがでしょうか。絽縮緬は6月から9月前半までお召し頂けます。,"薄紫の絽縮緬の地に絞りと刺繍で表現された蝶の模様です。こげ茶に金の薄と源氏車が映える紗袋帯を合わせ、小物は白でおしゃれにまとめてみました。観劇やお食事会にいかがでしょうか。絽縮緬は6月から9月前半までお召し頂けます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1880,1,1,絽小紋(ペパーミントグリーン・流水に花),,涼やかなペパーミントグリーンの地に、流水と花の丸の小紋です。薄紫の地に上品な白い夏椿柄絽つづれ帯を合わせて、一層涼感を添えました。お食事会、観劇にお召しください。,"涼やかなペパーミントグリーンの地に、流水と花の丸の小紋です。薄紫の地に上品な白い夏椿柄絽つづれ帯を合わせて、一層涼感を添えました。お食事会、観劇にお召しください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1881,1,1,絽小紋(藍・紅型),,藍色の地に型染めの蝶が舞っている小紋です。桔梗、笹、紅葉模様の絽染帯を合わせ、蚊トンボ柄の帯揚げ、赤い帯び締めで可愛くコーディネートしました。お稽古やお食事会に如何でしょうか。(小柄な方に。),"藍色の地に型染めの蝶が舞っている小紋です。桔梗、笹、紅葉模様の絽染帯を合わせ、蚊トンボ柄の帯揚げ、赤い帯び締めで可愛くコーディネートしました。お稽古やお食事会に如何でしょうか。(小柄な方に。)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1882,1,1,絽縮緬訪問着(化繊・グレー・波),,化繊のグレー絽縮緬に染疋田で波、刺繍で松梅模様が施された格調高い訪問着です。白地にデザイン化された松、そして藤の柄の紗袋帯で調和を取りました。絽縮緬は6月から9月前半までお召し頂けます。結婚式、お茶会にお召しください。,"化繊のグレー絽縮緬に染疋田で波、刺繍で松梅模様が施された格調高い訪問着です。白地にデザイン化された松、そして藤の柄の紗袋帯で調和を取りました。絽縮緬は6月から9月前半までお召し頂けます。結婚式、お茶会にお召しください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1883,1,1,絽訪問着(化繊・淡ペパーミントグリーン・菊),,裾からグリーン系のぼかしが上品な化繊の絽訪問着です。流水に橋、光悦垣に菊の涼やかな模様です。淡い金の紗袋帯を合わせパステルトーンのコーディネートです。化繊ですが格調高い一揃いですので、結婚式、お茶会に気軽にお召し頂けます。,"裾からグリーン系のぼかしが上品な化繊の絽訪問着です。流水に橋、光悦垣に菊の涼やかな模様です。淡い金の紗袋帯を合わせパステルトーンのコーディネートです。化繊ですが格調高い一揃いですので、結婚式、お茶会に気軽にお召し頂けます。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1884,1,1,絽訪問着(サーモンピンク・蝶),,華やかなサーモンピンクの蝶柄の小紋です。アイボリー地に萩の葉丸紋の染名古屋帯を合わて涼感を添えました。お稽古、お食事会など気楽にお召しください。,"華やかなサーモンピンクの蝶柄の小紋です。アイボリー地に萩の葉丸紋の染名古屋帯を合わて涼感を添えました。お稽古、お食事会など気楽にお召しください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1885,1,1,絽訪問着(アイボリー・桔梗),,アイボリー地に流水と桔梗、萩、女郎花の秋草模様の涼やかな訪問着です。筬波の菊や桔梗の花の丸の紗袋帯を合わせました。お茶会、観劇などに向く優雅なコーディネートです。,"アイボリー地に流水と桔梗、萩、女郎花の秋草模様の涼やかな訪問着です。筬波の菊や桔梗の花の丸の紗袋帯を合わせました。お茶会、観劇などに向く優雅なコーディネートです。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1886,1,1,絽訪問着(エメラルドグリーン・スワトウ),,裾の薄紫のグラデェーションが深みを添えるスワトウ刺繍のエメラルドグリーンの訪問着です。帯は雨粒を連想させるモダンな抽象柄、筬波の紗袋帯です。パーティ、観劇などにご利用ください。(小柄な方へ),"裾の薄紫のグラデェーションが深みを添えるスワトウ刺繍のエメラルドグリーンの訪問着です。帯は雨粒を連想させるモダンな抽象柄、筬波の紗袋帯です。パーティ、観劇などにご利用ください。(小柄な方へ)<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1887,1,1,絽訪問着(ペパーミントグリーン・菊),,水色からペパーミントグリーンのグラデェーションが爽やかな、流れるような萩と菊模様の訪問着です。パステルカラー、唐織の紗袋帯を合わせ朱色系統の帯び締めを挿し色といたしました。結婚式、お茶会、観劇などにお召し下さい。,"水色からペパーミントグリーンのグラデェーションが爽やかな、流れるような萩と菊模様の訪問着です。パステルカラー、唐織の紗袋帯を合わせ朱色系統の帯び締めを挿し色といたしました。結婚式、お茶会、観劇などにお召し下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1888,1,1,絽縮緬訪問着(化繊・黒・笹),,たたきぼかしに金彩と青の笹模様、化繊の黒地絽縮緬の訪問着です。デザイン化されたすすき模様の紗袋帯をあわせ、深緑の帯揚げ帯び締めでシックな装いになりました。観劇やお食事会におしゃれにお召し下さい。,"たたきぼかしに金彩と青の笹模様、化繊の黒地絽縮緬の訪問着です。デザイン化されたすすき模様の紗袋帯をあわせ、深緑の帯揚げ帯び締めでシックな装いになりました。観劇やお食事会におしゃれにお召し下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1889,1,1,絽訪問着(白・ぼたん),,牛車と吉祥模様の牡丹が水墨画風に描かれている白地の訪問着です。あえてモダンな花柄の紗袋帯を合わせて個性的なコーディネートにしてみました。パーティ、観劇、お食事会にお召しになって下さい。,"牛車と吉祥模様の牡丹が水墨画風に描かれている白地の訪問着です。あえてモダンな花柄の紗袋帯を合わせて個性的なコーディネートにしてみました。パーティ、観劇、お食事会にお召しになって下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1890,1,1,絽訪問着(紺・桔梗),,紺地にシンプルにピンクの桔梗が描かれている訪問着です。白地花柄の紗袋帯を合わせて涼やかな取り合わせです。実際には見えませんが、撫子の帯揚げを使用しています。見えないところにおしゃれをするのは、日本人の美意識です。パーティやお食事会に気軽にお召しください。,"紺地にシンプルにピンクの桔梗が描かれている訪問着です。白地花柄の紗袋帯を合わせて涼やかな取り合わせです。実際には見えませんが、撫子の帯揚げを使用しています。見えないところにおしゃれをするのは、日本人の美意識です。パーティやお食事会に気軽にお召しください。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1891,1,1,絽訪問着(ピンク・萩),,淡いピンク地に紅葉、萩、菊など秋の草花が庭園に咲き乱れている優しい雰囲気の訪問着です。青磁色の上質な格調高い紗袋帯を合わせて装いに重厚感を出しました。お茶会、観劇、パーティ等にお召し下さい。,"淡いピンク地に紅葉、萩、菊など秋の草花が庭園に咲き乱れている優しい雰囲気の訪問着です。青磁色の上質な格調高い紗袋帯を合わせて装いに重厚感を出しました。お茶会、観劇、パーティ等にお召し下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1892,1,1,絽縮緬訪問着(化繊・サーモンピンク・花車),,梅や松、橘の吉祥模様に紅葉、桔梗などの秋の草花が華やかな中にも楚々とした趣です。所々刺繍も施されている絽縮緬、花車の訪問着です。金彩の霞に流水、秋の草花模様の白地紗袋帯を合わせました。結婚式、お茶会、パーティにいかがでしょうか。,"梅や松、橘の吉祥模様に紅葉、桔梗などの秋の草花が華やかな中にも楚々とした趣です。所々刺繍も施されている絽縮緬、花車の訪問着です。金彩の霞に流水、秋の草花模様の白地紗袋帯を合わせました。結婚式、お茶会、パーティにいかがでしょうか。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1893,1,1,絽訪問着(浅緑・朝顔),,浅緑色の絽縮緬の地に、朝顔と撫子模様の訪問着です。白地金彩の花模様開き名古屋帯を合わせて、気軽にお召しになれるコーディネートにいたしました。絽縮緬は6月から9月の前半までお召し頂けます。お食事会や気軽なパーティにいかがでしょうか。,"浅緑色の絽縮緬の地に、朝顔と撫子模様の訪問着です。白地金彩の花模様開き名古屋帯を合わせて、気軽にお召しになれるコーディネートにいたしました。絽縮緬は6月から9月の前半までお召し頂けます。お食事会や気軽なパーティにいかがでしょうか。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1894,1,1,絽訪問着(水色・花),,涼やかな水色地に、まっすぐ立ち上がる草花が儚げな優しい感じの訪問着です。白地にブルーの蛇篭に銀の葉模様の紗袋帯を合わせてより涼やかです。お茶会、お食事会、パーティに静かにお召し下さい。,"涼やかな水色地に、まっすぐ立ち上がる草花が儚げな優しい感じの訪問着です。白地にブルーの蛇篭に銀の葉模様の紗袋帯を合わせてより涼やかです。お茶会、お食事会、パーティに静かにお召し下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1895,1,1,絽訪問着(ピンク・花),,薄紫からピンクに]変化するグラデエーションの地に茅屋と秋の草花模様の可愛い訪問着です。白地に流水と手まり柄の紗袋帯を合わせて、お若い方向きの華やかな装いになりました。結婚式、お茶会、パーティなどにいかがでしょうか。,"薄紫からピンクに]変化するグラデエーションの地に茅屋と秋の草花模様の可愛い訪問着です。白地に流水と手まり柄の紗袋帯を合わせて、お若い方向きの華やかな装いになりました。結婚式、お茶会、パーティなどにいかがでしょうか。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
1896,1,1,絽訪問着(深緑・百合),,深緑の地に百合を中心としたシンプルな模様付けの訪問着です。紗綾型と蔦模様の上質な白地の紗袋帯を合わせて高級感を出しました。観劇、パーティにすっきりとお召し下さい。,"深緑の地に百合を中心としたシンプルな模様付けの訪問着です。紗綾型と蔦模様の上質な白地の紗袋帯を合わせて高級感を出しました。観劇、パーティにすっきりとお召し下さい。<div style=""display:block; padding:2px; margin-top:15px; border: 1px solid #F48686; background: #FEFCFC; padding-left:10px;""><p>商品のお問合せは、下記所属店舗までご連絡下さい。</p><p style=""font-size:15px; font-weight:bold;"">渋谷本店:03-3476-3341</p><p>※着付予約のない場合、毎週火曜は定休日となります。</p></div>",,,0,"2017-03-14 18:38:41","2017-03-14 18:38:41"
