item_id,order_id,product_id,product_class_id,shipping_id,product_name,product_code,class_name1,class_name2,class_category_name1,class_category_name2,price,quantity
858,781,3075,416,483,【本加賀友禅】黒留袖,g-kt148,,,,,15000,1
859,782,3453,3621,484,テスト,aaaaa-111,,,,,5000,1
860,782,3075,416,484,【本加賀友禅】黒留袖,g-kt148,,,,,15000,1
861,783,3453,3621,485,テスト,aaaaa-111,,,,,5000,1
862,783,3075,416,485,【本加賀友禅】黒留袖,g-kt148,,,,,15000,1
863,783,1025,3490,485,打掛(赤鉄色地・鶴),i-iu324,,,,,8000,1
864,784,1042,3412,486,黒留袖(山水文様、刺繍),i-kt304,,,,,48600,1
865,785,1538,2691,487,卒業袴(水色・薬玉),s-hk014,,,,,43200,1
866,787,2513,567,488,"黒留袖〔愛らしい小花 〕",y-kt413,,,,,32400,1
867,788,2513,567,489,"黒留袖〔愛らしい小花 〕",y-kt413,,,,,32400,1
868,796,2513,567,490,"黒留袖〔愛らしい小花 〕",y-kt413,,,,,32400,1
869,797,2314,2194,491,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
870,799,2273,2279,492,振袖[ピンク地にぼたんの花],y-fr440,,,,,37800,1
871,800,2273,2279,493,振袖[ピンク地にぼたんの花],y-fr440,,,,,0,1
872,800,3452,3620,493,内金,deposit,,,,,10000,1
874,801,1750,655,494,黒留袖(文箱・鶴),s-kt021,,,,,27000,1
875,802,2273,2279,495,振袖[ピンク地にぼたんの花],y-fr440,,,,,0,1
876,802,3452,3620,495,内金,deposit,,,,,10000,1
878,803,121,2500,496,振袖,g-fr102,,,,,0,1
879,803,3452,3620,496,内金,deposit,,,,,10000,1
880,804,1002,3467,497,打掛(山本寛斎、ピンク系に鶴),i-iu301,,,,,108000,1
881,805,3073,720,498,【本加賀友禅】黒留袖,g-kt146,,,,,86400,1
882,806,1024,3489,499,打掛(朱赤地・鶴),i-iu323,,,,,91800,1
883,807,266,472,500,訪問着,g-hm190,,,,,43200,1
884,807,3451,3619,500,安心パック,secure_pack,,,,,1000,1
885,808,266,472,501,訪問着,g-hm190,,,,,43200,1
886,809,1384,1636,502,訪問着(大)黒・花,s-bg015,,,,,37800,1
887,810,1002,3467,503,打掛(山本寛斎、ピンク系に鶴),i-iu301,,,,,108000,1
888,811,2845,1496,504,七歳祝い着セット,g-7s001,,,,,37800,1
889,811,3451,3619,504,安心パック,secure_pack,,,,,1000,1
890,812,2875,3326,505,卒業袴(藤色地・桜刺繍着物/紫地桜刺繍袴),i-hk352,,,,,43200,1
891,812,3451,3619,505,安心パック,secure_pack,,,,,1000,1
892,813,2875,3326,506,卒業袴(藤色地・桜刺繍着物/紫地桜刺繍袴),i-hk352,,,,,43200,1
893,813,3451,3619,506,安心パック,secure_pack,,,,,1000,1
894,814,1547,2685,507,卒業袴,s-hk024,,,,,43200,1
895,814,3451,3619,507,安心パック,secure_pack,,,,,1000,1
896,815,1594,2058,508,訪問着(ピンク・小花),s-hm009,,,,,27000,1
897,815,3451,3619,508,安心パック,secure_pack,,,,,1000,1
898,816,2323,2198,509,"孫娘に着せたい♪ベスト・10選 [ 典雅 ]",y-fr490,,,,,108000,1
899,817,2323,2198,510,"孫娘に着せたい♪ベスト・10選 [ 典雅 ]",y-fr490,,,,,108000,1
900,818,1050,3419,511,黒留袖(波濤に老松),i-kt312,,,,,43200,1
901,818,3451,3619,511,安心パック,secure_pack,,,,,1000,1
902,819,2922,3079,512,紬・袴付き(紺無地・茶袴),y-ms511,,,,,32400,1
903,819,3451,3619,512,安心パック,secure_pack,,,,,1000,1
904,820,141,2486,513,振袖,g-fr128,,,,,86400,1
905,821,2307,2176,514,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
906,822,2293,2156,515,振袖[桜色地に可憐な花],y-fr460,,,,,54000,1
907,822,3451,3619,515,安心パック,secure_pack,,,,,1000,1
908,823,2438,1577,516,"訪問着[ おしゃれな羽織もセットで・・・ ]",y-hm530,,,,,27000,1
909,823,3451,3619,516,安心パック,secure_pack,,,,,1000,1
910,824,1596,2129,517,訪問着(薄紫・菊),s-hm011,,,,,37800,1
911,824,3451,3619,517,安心パック,secure_pack,,,,,1000,1
912,825,3082,357,518,色留袖,g-it134,,,,,59400,1
913,825,3451,3619,518,安心パック,secure_pack,,,,,1000,1
914,826,2310,2174,519,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
915,826,3451,3619,519,安心パック,secure_pack,,,,,1000,1
916,827,2310,2174,520,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
917,827,3451,3619,520,安心パック,secure_pack,,,,,1000,1
918,828,2310,2174,521,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
919,828,3451,3619,521,安心パック,secure_pack,,,,,1000,1
920,829,2848,2632,522,訪問着,g-hm182,,,,,48600,1
921,830,2848,2632,523,訪問着,g-hm182,,,,,48600,1
922,831,3100,494,524,訪問着,g-hm196,,,,,48600,1
923,832,3100,494,525,訪問着,g-hm196,,,,,48600,1
924,832,3451,3619,525,安心パック,secure_pack,,,,,1000,1
925,833,2848,2632,526,訪問着,g-hm182,,,,,48600,1
926,833,3451,3619,526,安心パック,secure_pack,,,,,1000,1
927,834,3081,621,527,色留袖,g-it132,,,,,43200,1
928,835,1593,728,528,訪問着(黒地・桜・菊),s-hm008,,,,,37800,1
929,835,3451,3619,528,安心パック,secure_pack,,,,,1000,1
930,836,1593,728,529,訪問着(黒地・桜・菊),s-hm008,,,,,37800,1
931,837,1593,728,530,訪問着(黒地・桜・菊),s-hm008,,,,,37800,1
932,837,3451,3619,530,安心パック,secure_pack,,,,,1000,1
933,838,3075,416,531,【本加賀友禅】黒留袖,g-kt148,,,,,15000,1
934,838,3451,3619,531,安心パック,secure_pack,,,,,1000,1
935,839,1543,2720,532,卒業袴,s-hk020,,,,,39960,1
936,839,3451,3619,532,安心パック,secure_pack,,,,,1000,1
937,840,1593,728,533,訪問着(黒地・桜・菊),s-hm008,,,,,37800,1
938,840,3451,3619,533,安心パック,secure_pack,,,,,1000,1
939,841,3092,484,534,訪問着,g-hm173,,,,,54000,1
940,841,3451,3619,534,安心パック,secure_pack,,,,,1000,1
941,842,2382,571,535,訪問着[やさしいサーモンピンク地],y-hm404,,,,,27000,1
942,842,3451,3619,535,安心パック,secure_pack,,,,,1000,1
943,843,289,2569,536,色留袖,g-it107,,,,,32400,1
944,844,3174,3011,537,カジュアル☆男物(LL)　茶,y-ms557,,,,,10800,1
945,844,3451,3619,537,安心パック,secure_pack,,,,,1000,1
946,845,1596,2129,538,訪問着(薄紫・菊),s-hm011,,,,,37800,1
947,845,3451,3619,538,安心パック,secure_pack,,,,,1000,1
948,846,2389,1740,539,"こだわりコーナー  訪問着[花魁(おいらん)]",y-hm411,,,,,32400,1
949,846,3451,3619,539,安心パック,secure_pack,,,,,1000,1
950,847,2940,2567,540,訪問着,g-hm208,,,,,37800,1
951,848,803,782,541,振袖(白地・色とりどりの花),i-fr316,,,,,75600,1
952,849,789,3387,542,振袖(蘇芳色地・御所解模様),i-fr302,,,,,162000,1
953,850,3102,503,543,訪問着,g-hm205,,,,,43200,1
954,851,825,3395,544,振袖(白に黒ぼかし地・赤の花),i-fr342,,,,,37800,1
955,851,3451,3619,544,安心パック,secure_pack,,,,,1000,1
956,852,1598,2111,545,訪問着(スワトウ刺繍),s-hm013,,,,,37800,1
957,853,1024,3489,546,打掛(朱赤地・鶴),i-iu323,,,,,91800,1
958,853,3451,3619,546,安心パック,secure_pack,,,,,1000,1
959,854,1568,2672,547,卒業袴,s-hk045,,,,,39960,1
960,854,3451,3619,547,安心パック,secure_pack,,,,,1000,1
961,855,2953,2362,548,振袖(藍色・花),s-fr119,,,,,48600,1
962,855,3451,3619,548,安心パック,secure_pack,,,,,1000,1
963,856,279,2660,549,色無地,g-im109,,,,,21600,1
964,856,3451,3619,549,安心パック,secure_pack,,,,,1000,1
965,857,789,3387,550,振袖(蘇芳色地・御所解模様),i-fr302,,,,,162000,1
966,857,3451,3619,550,安心パック,secure_pack,,,,,1000,1
967,858,1553,1995,551,卒業袴,s-hk030,,,,,43200,1
968,858,3451,3619,551,安心パック,secure_pack,,,,,1000,1
969,859,2850,565,552,訪問着(ピンク・花),s-hm092,,,,,59400,1
970,859,3451,3619,552,安心パック,secure_pack,,,,,1000,1
971,860,2850,565,553,訪問着(ピンク・花),s-hm092,,,,,59400,1
972,860,3451,3619,553,安心パック,secure_pack,,,,,1000,2
973,860,1637,539,553,訪問着(辻が花),s-hm055,,,,,59400,1
974,861,842,411,554,振袖(黒地にくす玉),i-fr359,,,,,86400,1
975,862,789,3387,555,振袖(蘇芳色地・御所解模様),i-fr302,,,,,162000,1
976,862,3451,3619,555,安心パック,secure_pack,,,,,1000,1
977,863,833,3399,556,振袖(ブルー地・桜),i-fr350,,,,,70200,1
978,863,3451,3619,556,安心パック,secure_pack,,,,,1000,1
979,864,3092,484,557,訪問着,g-hm173,,,,,54000,1
980,864,3451,3619,557,安心パック,secure_pack,,,,,1000,1
981,865,789,3387,558,振袖(蘇芳色地・御所解模様),i-fr302,,,,,162000,1
982,865,3451,3619,558,安心パック,secure_pack,,,,,1000,1
987,868,825,3395,561,振袖(白に黒ぼかし地・赤の花),i-fr342,,,,,37800,1
988,868,3451,3619,561,安心パック,secure_pack,,,,,1000,1
989,869,3453,3621,562,テスト,aaaaa-111,,,,,5000,1
990,869,3451,3619,562,安心パック,secure_pack,,,,,1000,1
991,870,2319,2284,563,"孫娘に着せたい♪ベスト・10選 [ ゴージャス ]",y-fr486,,,,,108000,1
992,870,3451,3619,563,安心パック,secure_pack,,,,,1000,1
993,871,796,365,564,振袖(白とベージュぼかし地・ピンクの花),i-fr309,,,,,97200,1
994,872,1544,2687,565,卒業袴,s-hk021,,,,,39960,1
995,872,3451,3619,565,安心パック,secure_pack,,,,,1000,1
996,873,3094,504,566,訪問着,g-hm178,,,,,48600,1
997,874,1560,2679,567,卒業袴,s-hk037,,,,,43200,1
998,874,3451,3619,567,安心パック,secure_pack,,,,,1000,1
999,875,1560,2679,568,卒業袴,s-hk037,,,,,43200,1
1000,875,3451,3619,568,安心パック,secure_pack,,,,,1000,1
1001,876,1560,2679,569,卒業袴,s-hk037,,,,,43200,1
1002,876,3451,3619,569,安心パック,secure_pack,,,,,1000,1
1003,877,3453,3621,570,テスト,aaaaa-111,,,,,5000,1
1004,877,3451,3619,570,安心パック,secure_pack,,,,,1000,1
1005,878,2307,2176,571,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
1006,878,3451,3619,571,安心パック,secure_pack,,,,,1000,1
1007,879,3453,3621,572,テスト,aaaaa-111,,,,,5000,1
1008,880,864,3507,573,引き着(黒地・熨斗目と扇面),i-hg306,,,,,86400,1
1009,880,3451,3619,573,安心パック,secure_pack,,,,,1000,1
1010,881,2307,2176,574,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
1011,882,2307,2176,575,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
1012,883,2896,1868,576,お宮参り☆男の子祝い着,y-om504,,,,,10800,1
1013,883,3451,3619,576,安心パック,secure_pack,,,,,1000,1
1014,884,2323,2198,577,"孫娘に着せたい♪ベスト・10選 [ 典雅 ]",y-fr490,,,,,108000,1
1015,885,812,785,578,振袖(深緑地・ピンクの小花),i-fr325,,,,,64800,1
1016,885,3451,3619,578,安心パック,secure_pack,,,,,1000,1
1017,886,259,2592,579,訪問着(アイボリー地),g-hm159,,,,,48600,1
1018,887,3451,3619,580,安心パック,secure_pack,,,,,1000,1
1019,887,1547,2685,580,卒業袴,s-hk024,,,,,43200,1
1020,888,259,2592,581,訪問着(アイボリー地),g-hm159,,,,,48600,1
1021,889,2323,2198,582,"孫娘に着せたい♪ベスト・10選 [ 典雅 ]",y-fr490,,,,,108000,1
1022,890,259,2592,583,訪問着(アイボリー地),g-hm159,,,,,48600,1
1023,890,3451,3619,583,安心パック,secure_pack,,,,,1000,1
1024,891,796,365,584,振袖(白とベージュぼかし地・ピンクの花),i-fr309,,,,,97200,1
1025,892,3092,484,585,訪問着,g-hm173,,,,,54000,1
1026,893,3092,484,586,訪問着,g-hm173,,,,,54000,1
1027,894,3092,484,587,訪問着,g-hm173,,,,,54000,1
1028,895,3092,484,588,訪問着,g-hm173,,,,,54000,1
1029,896,3112,479,589,訪問着,g-hm225,,,,,32400,1
1030,896,3451,3619,589,安心パック,secure_pack,,,,,1000,1
1031,897,3092,484,590,訪問着,g-hm173,,,,,54000,1
1032,897,3451,3619,590,安心パック,secure_pack,,,,,1000,1
1033,898,2319,2284,591,"孫娘に着せたい♪ベスト・10選 [ ゴージャス ]",y-fr486,,,,,108000,1
1034,898,3451,3619,591,安心パック,secure_pack,,,,,1000,1
1035,899,2319,2284,592,"孫娘に着せたい♪ベスト・10選 [ ゴージャス ]",y-fr486,,,,,108000,1
1036,900,2382,571,593,訪問着[やさしいサーモンピンク地],y-hm404,,,,,27000,1
1037,900,3451,3619,593,安心パック,secure_pack,,,,,1000,1
1038,901,2382,571,594,訪問着[やさしいサーモンピンク地],y-hm404,,,,,27000,1
1039,901,3451,3619,594,安心パック,secure_pack,,,,,1000,1
1040,902,2319,2284,595,"孫娘に着せたい♪ベスト・10選 [ ゴージャス ]",y-fr486,,,,,108000,1
1041,903,3112,479,596,訪問着,g-hm225,,,,,32400,1
1042,904,2382,571,597,訪問着[やさしいサーモンピンク地],y-hm404,,,,,27000,1
1043,905,298,2546,598,色留袖,g-it116,,,,,48600,1
1044,906,3092,484,599,訪問着,g-hm173,,,,,54000,1
1045,907,849,351,600,振袖(黒地・金箔に松),i-fr366,,,,,151200,1
1046,908,849,351,601,振袖(黒地・金箔に松),i-fr366,,,,,151200,1
1047,909,2305,2202,602,"振袖[白地に熨斗]   　",y-fr472,,,,,108000,1
1048,910,120,2487,603,振袖,g-fr101,,,,,108000,1
1049,911,2314,2194,604,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
1050,912,811,386,605,振袖(ブルー地・桜の花大小),i-fr324,,,,,64800,1
1051,912,3451,3619,605,安心パック,secure_pack,,,,,1000,1
1052,913,2853,512,606,訪問着(黒地・橘と竹),i-hm390,,,,,54000,1
1053,914,2308,2154,607,振袖[鮮やかなグリーンに舞う蝶],y-fr475,,,,,48600,1
1054,915,3097,505,608,訪問着,g-hm192,,,,,48600,1
1055,916,2307,2176,609,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
1056,917,2307,2176,610,振袖[黒地に大輪の牡丹],y-fr474,,,,,43200,1
1057,917,3098,489,610,訪問着,g-hm194,,,,,32400,1
1058,918,3034,2788,611,訪問着(美しい黒地の礼装),y-hm560,,,,,59400,1
1059,918,3451,3619,611,安心パック,secure_pack,,,,,1000,1
1060,919,3098,489,612,訪問着,g-hm194,,,,,32400,1
1061,920,1051,3420,613,黒留袖(雪輪と藤),i-kt313,,,,,37800,1
1062,921,819,779,614,振袖(黒地・ピンクと白の花),i-fr333,,,,,37800,1
1063,922,1632,1924,615,訪問着(松・和楽器),s-hm049,,,,,54000,1
1064,923,3097,505,616,訪問着,g-hm192,,,,,48600,1
1065,924,1548,2684,617,卒業袴,s-hk025,,,,,36720,1
1066,924,3451,3619,617,安心パック,secure_pack,,,,,1000,1
1067,925,1031,3501,618,打掛(朱赤地・格天井に花),i-iu330,,,,,108000,1
1068,925,3451,3619,618,安心パック,secure_pack,,,,,1000,1
1069,926,1027,3492,619,打掛(青、赤地・花車に鶴),i-iu326,,,,,91800,1
1070,926,3451,3619,619,安心パック,secure_pack,,,,,1000,1
1071,927,1537,2692,620,卒業袴(赤・宝づくし),s-hk013,,,,,39960,1
1072,927,3451,3619,620,安心パック,secure_pack,,,,,1000,1
1073,928,1048,3427,621,黒留袖(金箔と宮中の催し),i-kt310,,,,,43200,1
1074,928,3451,3619,621,安心パック,secure_pack,,,,,1000,1
1075,929,797,3388,622,振袖(黒地・総絞り),i-fr310,,,,,97200,1
1076,929,3451,3619,622,安心パック,secure_pack,,,,,1000,1
1077,930,3168,2308,623,カジュアル☆男物(L)　黒,y-ms551,,,,,10800,1
1078,930,3451,3619,623,安心パック,secure_pack,,,,,1000,1
1079,931,3168,2308,624,カジュアル☆男物(L)　黒,y-ms551,,,,,10800,1
1080,931,3451,3619,624,安心パック,secure_pack,,,,,1000,2
1081,931,2304,2191,624,"振袖[黒地に宝尽くし]  　",y-fr471,,,,,108000,1
1082,932,1544,2687,625,卒業袴,s-hk021,,,,,39960,1
1083,932,3451,3619,625,安心パック,secure_pack,,,,,1000,1
1084,933,1544,2687,626,卒業袴,s-hk021,,,,,39960,1
1085,933,3451,3619,626,安心パック,secure_pack,,,,,1000,1
1086,934,270,2634,627,訪問着,g-hm324,,,,,54000,1
1087,935,3451,3619,628,安心パック,secure_pack,,,,,1000,1
1088,935,3089,328,628,色留袖,g-it128,,,,,32400,1
1089,936,1028,3493,629,打掛(赤地・金箔と鶴),i-iu327,,,,,91800,1
1090,936,3451,3619,629,安心パック,secure_pack,,,,,1000,1
1091,937,1564,2704,630,卒業袴,s-hk041,,,,,43200,1
1092,937,3451,3619,630,安心パック,secure_pack,,,,,1000,1
1093,938,1564,2704,631,卒業袴,s-hk041,,,,,43200,1
1094,938,3451,3619,631,安心パック,secure_pack,,,,,1000,1
1095,938,1559,2707,631,卒業袴,s-hk036,,,,,43200,1
1096,939,1554,2677,632,卒業袴,s-hk031,,,,,43200,1
1097,939,3451,3619,632,安心パック,secure_pack,,,,,1000,1
1098,940,811,386,633,振袖(ブルー地・桜の花大小),i-fr324,,,,,64800,1
1099,941,3084,350,634,色留袖,g-it129,,,,,37800,1
1100,942,805,337,635,振袖(オレンジ系地・ピンクの小花),i-fr318,,,,,86400,1
1101,942,3451,3619,635,安心パック,secure_pack,,,,,1000,1
1102,943,805,337,636,振袖(オレンジ系地・ピンクの小花),i-fr318,,,,,86400,1
1103,943,3451,3619,636,安心パック,secure_pack,,,,,1000,2
1104,943,1536,2693,636,卒業袴(サーモンピンク・桜),s-hk011,,,,,43200,1
1106,945,1031,3501,638,打掛(朱赤地・格天井に花),i-iu330,,,,,108000,1
1107,946,2314,2194,639,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
1108,946,3085,324,639,色留袖,g-it124,,,,,37800,1
1109,947,2314,2194,640,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
1110,947,2913,3072,640,紬アンサンブル(深緑無地),y-ms502,,,,,27000,1
1111,947,3451,3619,640,安心パック,secure_pack,,,,,1000,1
1112,948,1548,2684,641,卒業袴,s-hk025,,,,,36720,1
1113,948,3451,3619,641,安心パック,secure_pack,,,,,1000,1
1114,949,1548,2684,642,卒業袴,s-hk025,,,,,36720,1
1115,949,3451,3619,642,安心パック,secure_pack,,,,,1000,2
1116,949,2308,2154,642,振袖[鮮やかなグリーンに舞う蝶],y-fr475,,,,,48600,1
1117,950,2309,2175,643,振袖[朱赤地の花の詩(うた)],y-fr476,,,,,54000,1
1118,951,3106,474,644,訪問着,g-hm212,,,,,32400,1
1119,952,802,1867,645,振袖(水色地・辻が花風),i-fr315,,,,,86400,1
1120,953,2309,2175,646,振袖[朱赤地の花の詩(うた)],y-fr476,,,,,54000,1
1121,954,2852,482,647,訪問着(淡い紫地・花々),i-hm389,,,,,43200,1
1122,955,3086,359,648,色留袖,g-it125,,,,,32400,1
1123,956,2314,2194,649,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
1124,957,2314,2194,650,"孫娘に着せたい♪ベスト・10選 [ ロマンティック ]",y-fr481,,,,,108000,1
1125,957,3451,3619,650,安心パック,secure_pack,,,,,1000,1
1126,958,3119,566,651,訪問着,g-hm243,,,,,37800,1
1127,959,3119,566,652,訪問着,g-hm243,,,,,37800,1
1128,960,406,3135,653,紋付袴,g-ms128,,,,,43200,1
1129,961,795,404,654,振袖(ピンク地・大小の花),i-fr308,,,,,97200,1
1130,961,3451,3619,654,安心パック,secure_pack,,,,,1000,1
1131,961,297,2570,654,色留袖,g-it115,,,,,32400,1
1132,962,1027,3492,655,打掛(青、赤地・花車に鶴),i-iu326,,,,,91800,1
1133,962,3451,3619,655,安心パック,secure_pack,,,,,1000,1
1134,962,3169,2313,655,カジュアル☆男物(L)　グレー,y-ms552,,,,,10800,1
1135,963,2304,2191,656,"振袖[黒地に宝尽くし]  　",y-fr471,,,,,108000,1
1136,963,3451,3619,656,安心パック,secure_pack,,,,,1000,1
1137,964,2304,2191,657,"振袖[黒地に宝尽くし]  　",y-fr471,,,,,108000,1
1138,964,3451,3619,657,安心パック,secure_pack,,,,,1000,1
1139,964,3093,469,657,訪問着,g-hm177,,,,,32400,1
1140,965,3093,469,658,訪問着,g-hm177,,,,,32400,1
1141,965,3451,3619,658,安心パック,secure_pack,,,,,1000,2
1142,965,2399,1903,658,"高級感ただようコーナー　訪問着[ 優美 ]",y-hm421,,,,,59400,1
1143,966,802,1867,659,振袖(水色地・辻が花風),i-fr315,,,,,86400,1
1144,966,3451,3619,659,安心パック,secure_pack,,,,,1000,1
1145,966,1595,2104,659,訪問着(黒・市松縞),s-hm010,,,,,37800,1
1146,967,2852,482,660,訪問着(淡い紫地・花々),i-hm389,,,,,43200,1
1147,967,3451,3619,660,安心パック,secure_pack,,,,,1000,1
1148,967,3093,469,660,訪問着,g-hm177,,,,,32400,1
1149,968,260,712,661,訪問着(黒地に金箔),g-hm160,,,,,48600,1
1150,969,3086,359,662,色留袖,g-it125,,,,,32400,1
1151,970,3086,359,663,色留袖,g-it125,,,,,32400,1
1152,971,1081,2948,664,紋付袴(黒白抜き紋・仙台平),i-ms309,,,,,43200,1
1153,972,1074,1729,665,紋付袴(紫ボカシ紋付・銀ラメ入りぼかし袴),i-ms302,,,,,43200,1
1154,973,260,712,666,訪問着(黒地に金箔),g-hm160,,,,,48600,1
1155,973,1544,2687,666,卒業袴,s-hk021,,,,,39960,1
1156,974,2309,2175,667,振袖[朱赤地の花の詩(うた)],y-fr476,,,,,54000,1
1157,974,802,1867,667,振袖(水色地・辻が花風),i-fr315,,,,,86400,1
1158,975,3453,3621,668,テスト,aaaaa-111,,,,,5000,1
1159,976,3453,3621,669,テスト,aaaaa-111,,,,,5000,2
1160,977,144,2471,670,振袖,g-fr134,,,,,81000,1
1161,978,2879,2963,671,紋付袴(瑠璃色紋付・黒地に金と銀の亀甲に菊紋、花紋の袴),i-ms313,,,,,43200,1
1162,979,1458,2024,672,振袖(朱色・松・梅),s-fr038,,,,,140400,1
1163,979,3451,3619,672,安心パック,secure_pack,,,,,1000,1
1164,980,2848,2632,673,訪問着,g-hm182,,,,,48600,1
1165,980,3451,3619,673,安心パック,secure_pack,,,,,1000,1
1166,981,2848,2632,674,訪問着,g-hm182,,,,,48600,1
1167,981,3451,3619,674,安心パック,secure_pack,,,,,1000,1
1168,982,3073,720,675,【本加賀友禅】黒留袖,g-kt146,,,,,86400,1
1169,982,3451,3619,675,安心パック,secure_pack,,,,,1000,1
1170,982,3083,332,675,色留袖,g-it135,,,,,43200,1
1171,982,2921,3078,675,紬アンサンブル(紺無地),y-ms510,,,,,27000,1
1172,983,2304,2191,676,"振袖[黒地に宝尽くし]  　",y-fr471,,,,,108000,1
1173,983,834,349,676,振袖(落ち着いた赤地・雲取りに花),i-fr351,,,,,75600,1
1174,984,1081,2948,677,紋付袴(黒白抜き紋・仙台平),i-ms309,,,,,43200,1
1175,985,1081,2948,678,紋付袴(黒白抜き紋・仙台平),i-ms309,,,,,43200,1
1176,986,2310,2174,679,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
1177,987,3100,494,680,訪問着,g-hm196,,,,,48600,1
1178,987,1034,3510,680,小紋(抹茶色地・花々),i-km303,,,,,10800,1
1179,988,2320,2209,681,"孫娘に着せたい♪ベスト・10選 [可憐(かれん) ]",y-fr487,,,,,102600,1
1180,989,406,3135,682,紋付袴,g-ms128,,,,,43200,1
1181,990,276,2651,683,色無地,g-im106,,,,,21600,1
1182,991,2309,2175,684,振袖[朱赤地の花の詩(うた)],y-fr476,,,,,54000,1
1183,992,1549,2711,685,卒業袴,s-hk026,,,,,43200,1
1184,993,2310,2174,686,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
1185,994,840,3400,687,振袖(黒地・小花),i-fr357,,,,,64800,1
1186,995,2880,2956,688,紋付袴(ライトグリーン紋付・白色、若草色ボカシ武田菱文様の袴),i-ms312,,,,,43200,1
1187,996,2872,629,689,色留袖,g-it119,,,,,43200,1
1191,997,2880,2956,690,紋付袴(ライトグリーン紋付・白色、若草色ボカシ武田菱文様の袴),i-ms312,,,,,0,1
1192,997,3451,3619,690,安心パック,secure_pack,,,,,0,1
1193,997,3452,3620,690,内金,deposit,,,,,10000,1
1196,998,789,3387,691,振袖(蘇芳色地・御所解模様),i-fr302,,,,,0,1
1197,998,3452,3620,691,内金,deposit,,,,,10000,1
1198,999,789,3387,692,振袖(蘇芳色地・御所解模様),i-fr302,,,,,162000,1
1199,1000,839,410,693,振袖(黒地・くす玉),i-fr356,,,,,48600,1
1200,1001,1319,2927,694,"五歳祝い着セット 紫地裾ぼかし(松に鷹)袴金茶と抹茶色",s-5s001,,,,,21600,1
1201,1002,2310,2174,695,"お振袖[花のスキップ ]",y-fr477,,,,,54000,1
1202,1003,3073,720,696,【本加賀友禅】黒留袖,g-kt146,,,,,86400,1
1203,1004,3182,2353,697,小紋(カジュアル・ポリ),y-km502,,,,,10800,1
1204,1005,2218,1121,698,"喪服　江戸小紋+黒喪帯 [軽い略礼装(袷) ]",y-az405,,,,,21600,1
1205,1006,1083,3514,699,ひとえ_紗袷(紫地・あさがお),i-nh301,,,,,48600,1
1206,1007,1583,2543,700,卒業袴(草色・紫ぼたん),s-hk061,,,,,43200,1
1207,1008,1408,990,701,浴衣(白地・蝶),s-bg039,,,,,8640,1
1208,1009,322,2835,702,モダン(小紋),g-km110,,,,,16200,1
1209,1010,2940,2567,703,訪問着,g-hm208,,,,,37800,1
1210,1011,1906,1807,704,祝着(牛車とぼたん),s-om009,,,,,10800,1
1211,1012,3174,3011,705,カジュアル☆男物(LL)　茶,y-ms557,,,,,10800,1
1212,1013,2926,704,706,紬・袴付き(紺絣・薄グレー袴),y-ms515,,,,,32400,1
1213,1014,1008,3473,707,打掛(水色地・花喰鳥),i-iu307,,,,,91800,1
1214,1015,289,2569,708,色留袖,g-it107,,,,,32400,1
1215,1016,3453,3621,709,テスト,aaaaa-111,,,,,5000,1
1216,1017,3485,3637,710,111test222,i-3333,,,,,30000,1
1217,1018,1289,1134,711,"三歳被布セット 正絹赤絞り(花)",s-3s001,,,,,37800,1
1218,1019,537,937,712,モダン(紬),g-tm101,,,,,27000,1
1219,1020,3485,3637,713,111test222,i-3333,,,,,30000,1
1220,1021,858,3408,714,振袖(白と黒地・花),i-fr377,,,,,86400,1
1221,1022,3485,3637,715,111test222,i-3333,,,,,30000,1
1222,1023,3485,3637,716,111test222,i-3333,,,,,30000,1
1223,1024,810,384,717,振袖(鳩羽鼠色地・小花),i-fr323,,,,,64800,1
1224,1025,1044,3414,718,黒留袖(ペルシャ風熨斗文様),i-kt306,,,,,37800,1
1225,1026,3485,3637,719,111test222,i-3333,,,,,30000,1
1226,1027,3485,3637,720,111test222,i-3333,,,,,30000,1
1227,1028,3485,3637,721,111test222,i-3333,,,,,30000,2
1228,1029,3485,3637,722,111test222,i-3333,,,,,30000,1
1229,1030,3485,3637,723,111test222,i-3333,,,,,30000,3
1230,1031,874,3341,724,卒業袴(抹茶地・花々着物/黄色緑ボカシ袴),i-hk023,,,,,39960,1
